lecturer_id,department,employment_type,years_experience,major_speciality,related_specialities,number_of_classes,trimester,week_number,teaching_hours_per_week,modules_count,total_students_enrolled,assessment_type_weight,thesis_students_count,hod_administrative_hours,active_research_projects,weekend_work_hours,grading_backlog_days,lms_activity_late_night_count,self_reported_fatigue,perceived_support_score,total_actual_weekly_hours,calculated_burnout_score,burnout_risk_category
UTB-LEC-034,BA Hotel & Restaurant Management,FULL_TIME,2,Hotel Asset Management & Quality Audit,"Quality Assurance, Project Management (PMP)",2,2026-T2,7,9.3,2,80,2.5,0,2.0,0,2.8,3,1,4,3,24.9,43.8,MODERATE
UTB-LEC-034,BA Hotel & Restaurant Management,FULL_TIME,2,Hotel Asset Management & Quality Audit,"Quality Assurance, Project Management (PMP)",2,2026-T2,8,9.1,2,80,1.0,2,0.0,1,2.1,2,4,4,3,20.9,44.8,MODERATE
UTB-LEC-034,BA Hotel & Restaurant Management,FULL_TIME,2,Hotel Asset Management & Quality Audit,"Quality Assurance, Project Management (PMP)",2,2026-T2,9,8.4,2,80,2.5,4,0.0,2,3.9,2,0,2,5,27.4,32.7,LOW
UTB-LEC-034,BA Hotel & Restaurant Management,FULL_TIME,2,Hotel Asset Management & Quality Audit,"Quality Assurance, Project Management (PMP)",2,2026-T2,10,8.3,2,80,1.5,2,0.0,0,9.3,7,9,10,3,28.4,78.2,CRITICAL
UTB-LEC-034,BA Hotel & Restaurant Management,FULL_TIME,2,Hotel Asset Management & Quality Audit,"Quality Assurance, Project Management (PMP)",2,2026-T2,11,9.3,2,80,1.5,5,0.0,0,9.8,5,9,10,5,30.8,70.8,HIGH
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T1,1,14.2,2,120,1.0,1,8.0,0,2.9,3,1,4,5,38.4,50.6,MODERATE
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T1,2,14.1,2,120,1.0,5,2.0,0,3.1,2,0,2,2,33.2,42.8,MODERATE
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T1,3,13.8,2,120,2.0,4,0.0,1,1.0,1,2,6,2,34.3,62.4,HIGH
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T1,4,15.0,2,120,2.0,3,0.0,0,0.5,2,0,5,3,33.4,50.4,MODERATE
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T1,5,15.5,2,120,1.5,5,8.0,2,6.6,9,5,8,2,50.9,94.1,CRITICAL
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T1,6,15.4,2,120,1.5,5,0.0,0,8.2,5,8,7,4,41.1,74.5,HIGH
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T1,7,14.2,2,120,2.0,3,4.0,2,2.4,1,4,5,2,42.3,69.7,HIGH
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T1,8,14.5,2,120,2.0,2,0.0,0,1.2,0,3,3,1,33.9,54.5,MODERATE
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T1,9,14.6,2,120,2.0,4,0.0,0,3.8,1,0,5,4,36.5,50.0,MODERATE
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T1,10,14.5,2,120,2.0,3,0.0,2,7.0,8,11,7,1,44.1,93.9,CRITICAL
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T1,11,15.3,2,120,1.5,3,2.0,0,9.2,5,10,10,4,43.2,86.7,CRITICAL
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T2,1,15.3,2,120,1.5,2,2.0,0,1.6,3,0,5,3,33.5,53.3,MODERATE
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T2,2,14.7,2,120,2.0,4,0.0,0,3.3,1,4,5,5,36.2,52.7,MODERATE
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T2,3,14.9,2,120,2.5,4,12.0,0,2.2,0,2,5,4,48.7,64.8,HIGH
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T2,4,13.7,2,120,2.5,0,8.0,0,2.0,1,0,4,5,41.7,51.5,MODERATE
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T2,5,14.3,2,120,1.0,6,0.0,2,9.1,9,8,9,1,43.6,94.5,CRITICAL
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T2,6,15.3,2,120,1.5,2,0.0,0,8.2,6,11,7,1,39.9,88.6,CRITICAL
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T2,7,14.6,2,120,2.5,5,0.0,2,3.2,3,0,2,4,41.8,47.0,MODERATE
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T2,8,14.7,2,120,1.0,3,2.0,2,3.2,2,4,2,4,37.8,46.3,MODERATE
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T2,9,14.5,2,120,1.0,6,4.0,1,2.6,2,4,5,3,37.3,60.8,HIGH
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T2,10,14.0,2,120,2.0,5,4.0,2,9.7,10,4,7,2,49.6,86.8,CRITICAL
UTB-LEC-035,BA Community Development,FULL_TIME,5,Gender & Social Inclusion Policy,"Project Management (PMP), Public Speaking & Pedagogy",4,2026-T2,11,15.4,2,120,1.0,5,0.0,1,5.6,10,4,9,2,38.8,84.0,CRITICAL
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T1,1,7.8,2,92,2.0,2,0.0,2,3.5,3,2,3,2,26.5,42.1,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T1,2,9.4,2,92,2.0,8,0.0,2,0.2,0,1,2,3,29.2,40.5,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T1,3,9.5,2,92,1.5,3,2.0,0,2.5,1,2,3,3,24.6,40.2,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T1,4,9.0,2,92,1.5,7,0.0,0,1.1,3,1,6,2,22.2,48.5,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T1,5,8.8,2,92,2.5,1,0.0,1,6.3,4,11,7,3,29.3,68.3,HIGH
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T1,6,7.7,2,92,2.0,5,2.0,0,5.0,7,7,7,3,26.4,66.1,HIGH
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T1,7,8.1,2,92,1.5,8,0.0,2,2.8,0,2,3,1,29.2,50.3,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T1,8,9.0,2,92,1.5,3,0.0,2,2.0,2,0,3,3,25.7,36.0,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T1,9,8.8,2,92,1.5,4,4.0,0,0.0,3,2,2,4,25.4,37.1,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T1,10,8.9,2,92,1.5,5,0.0,2,8.3,11,4,9,4,34.2,72.4,HIGH
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T1,11,8.0,2,92,1.5,3,0.0,0,5.1,6,4,10,3,24.5,63.9,HIGH
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T2,1,8.4,2,92,1.5,5,2.0,2,0.9,2,1,2,5,26.6,31.2,LOW
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T2,2,8.0,2,92,2.0,7,2.0,0,3.1,2,1,3,1,27.6,48.1,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T2,3,9.3,2,92,2.0,8,2.0,1,0.5,2,1,5,5,27.2,38.6,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T2,4,8.8,2,92,2.0,1,2.0,0,3.2,3,2,2,4,25.0,35.6,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T2,5,8.1,2,92,1.5,3,0.0,2,8.0,4,6,8,4,31.3,66.4,HIGH
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T2,6,8.9,2,92,1.5,2,0.0,2,8.5,9,6,9,3,32.5,74.7,HIGH
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T2,7,9.2,2,92,1.5,1,0.0,0,0.4,0,3,6,2,20.4,51.8,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T2,8,7.7,2,92,1.0,5,0.0,1,0.7,1,2,5,4,19.8,39.9,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T2,9,8.1,2,92,1.5,4,8.0,1,2.7,0,1,4,2,32.1,48.4,MODERATE
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T2,10,9.3,2,92,2.0,2,2.0,0,6.7,10,4,6,4,29.7,59.8,HIGH
UTB-LEC-036,BSc Travel & Tourism Management,FULL_TIME,3,Destination Marketing & Branding,"GIS & Spatial Mapping, Project Management (PMP)",2,2026-T2,11,8.9,2,92,2.0,3,0.0,1,4.6,9,11,8,4,28.4,75.3,CRITICAL
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T1,1,12.5,3,105,1.5,2,0.0,2,2.2,1,0,5,2,31.7,54.3,MODERATE
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T1,2,12.7,3,105,2.5,2,8.0,2,3.4,1,1,2,2,45.6,59.5,HIGH
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T1,3,11.3,3,105,1.5,3,8.0,0,0.1,1,3,4,3,33.0,51.1,MODERATE
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T1,4,11.8,3,105,1.5,3,12.0,2,1.8,1,4,4,5,43.3,54.6,MODERATE
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T1,5,11.8,3,105,2.0,2,0.0,0,7.1,6,4,8,3,35.0,71.8,HIGH
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T1,6,12.6,3,105,1.5,3,0.0,2,7.4,5,5,6,4,37.9,61.9,HIGH
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T1,7,10.8,3,105,2.0,2,0.0,0,2.5,1,0,3,5,25.3,32.1,LOW
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T1,8,11.2,3,105,1.0,3,0.0,0,2.5,2,2,4,2,25.9,47.2,MODERATE
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T1,9,12.2,3,105,1.5,7,4.0,2,0.7,0,1,5,3,38.8,53.7,MODERATE
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T1,10,12.7,3,105,1.5,5,4.0,2,5.6,5,7,10,3,41.7,87.5,CRITICAL
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T1,11,10.9,3,105,2.0,3,8.0,1,9.8,7,5,7,1,44.6,81.5,CRITICAL
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T2,1,11.7,3,105,1.0,0,0.0,0,0.9,2,2,5,2,21.0,49.4,MODERATE
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T2,2,12.6,3,105,1.5,2,0.0,0,2.4,1,4,6,1,29.6,64.3,HIGH
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T2,3,10.8,3,105,2.0,8,8.0,0,0.4,2,0,5,1,35.9,62.4,HIGH
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T2,4,12.6,3,105,2.5,2,4.0,1,0.7,3,0,6,3,36.3,54.6,MODERATE
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T2,5,11.7,3,105,2.5,1,2.0,1,7.8,5,11,10,1,38.0,93.7,CRITICAL
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T2,6,11.4,3,105,1.5,3,0.0,0,4.5,10,7,6,3,28.6,68.1,HIGH
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T2,7,12.7,3,105,1.0,1,0.0,0,0.5,3,0,6,1,23.3,53.3,MODERATE
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T2,8,11.5,3,105,1.0,6,0.0,1,2.1,0,3,5,1,27.6,57.8,HIGH
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T2,9,11.5,3,105,2.0,5,2.0,0,2.7,3,0,4,3,31.7,49.8,MODERATE
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T2,10,12.0,3,105,2.0,4,0.0,0,9.3,5,11,6,4,36.8,69.1,HIGH
UTB-LEC-037,Bachelor of Business Management,FULL_TIME,15,Entrepreneurship & Innovation,"GIS & Spatial Mapping, Quality Assurance",3,2026-T2,11,12.6,3,105,1.0,4,0.0,0,7.7,7,5,7,2,33.5,71.3,HIGH
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T1,1,6.4,2,122,1.5,4,0.0,0,2.6,2,1,6,2,19.9,47.2,MODERATE
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T1,2,7.6,2,122,1.5,0,0.0,1,2.6,2,0,4,3,22.9,37.0,MODERATE
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T1,3,8.0,2,122,1.5,1,0.0,1,2.1,1,1,5,2,22.2,47.4,MODERATE
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T1,4,7.5,2,122,1.0,0,0.0,0,0.6,3,3,2,3,16.2,32.2,LOW
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T1,5,7.0,2,122,1.5,2,0.0,0,9.2,11,10,9,2,26.7,80.5,CRITICAL
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T1,6,7.4,2,122,1.5,2,0.0,0,6.7,3,4,9,2,25.1,64.5,HIGH
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T1,7,7.0,2,122,2.0,1,0.0,1,2.1,0,4,3,3,22.9,41.6,MODERATE
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T1,8,8.2,2,122,1.0,1,0.0,2,3.4,2,2,2,5,24.9,33.3,LOW
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T1,9,6.8,2,122,1.5,2,0.0,0,2.2,1,4,3,5,18.0,31.6,LOW
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T1,10,8.2,2,122,1.5,3,0.0,0,5.1,10,11,10,2,26.4,84.9,CRITICAL
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T1,11,6.4,2,122,1.5,1,0.0,0,8.7,6,5,9,1,22.4,67.0,HIGH
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T2,1,6.9,2,122,1.0,0,0.0,0,4.0,0,2,4,1,18.7,41.0,MODERATE
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T2,2,7.5,2,122,2.0,2,0.0,0,1.2,2,4,3,2,19.9,40.2,MODERATE
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T2,3,6.3,2,122,1.5,1,0.0,1,0.3,2,1,2,2,18.6,33.3,LOW
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T2,4,8.1,2,122,1.5,1,0.0,0,3.3,0,4,5,5,21.1,41.0,MODERATE
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T2,5,8.2,2,122,2.0,0,0.0,2,4.5,8,8,7,1,28.0,72.3,HIGH
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T2,6,8.3,2,122,2.0,1,0.0,0,6.6,4,8,9,3,27.4,69.8,HIGH
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T2,7,7.5,2,122,1.0,0,0.0,1,2.5,1,4,2,2,18.1,40.8,MODERATE
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T2,8,7.1,2,122,1.0,2,0.0,1,1.0,3,4,5,2,19.2,46.8,MODERATE
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T2,9,7.6,2,122,2.0,0,0.0,2,0.5,3,3,4,2,26.0,51.2,MODERATE
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T2,10,7.6,2,122,2.0,2,0.0,2,6.3,5,5,10,5,31.3,69.9,HIGH
UTB-LEC-038,BSc Information Technology,PART_TIME,5,Management Information Systems (MIS),"Digital Marketing, Data Analysis with Python",2,2026-T2,11,7.3,2,122,1.5,1,0.0,0,4.2,11,6,8,1,22.9,71.8,HIGH
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T1,1,17.9,4,244,2.0,3,0.0,1,2.9,2,4,4,4,49.2,69.9,HIGH
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T1,2,17.8,4,244,1.5,5,0.0,0,1.5,3,1,4,2,43.5,64.0,HIGH
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T1,3,18.3,4,244,1.5,3,0.0,0,2.9,3,0,3,5,46.2,52.9,MODERATE
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T1,4,17.6,4,244,1.0,3,2.0,1,2.2,0,3,5,2,44.3,68.6,HIGH
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T1,5,18.6,4,244,1.5,4,0.0,0,4.5,7,11,10,3,45.6,95.9,CRITICAL
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T1,6,17.4,4,244,2.0,5,0.0,0,6.6,9,11,8,1,51.5,98.0,CRITICAL
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T1,7,18.1,4,244,1.5,3,0.0,2,0.7,1,4,6,3,46.7,69.1,HIGH
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T1,8,17.5,4,244,1.5,3,0.0,0,2.1,3,1,2,3,40.8,52.3,MODERATE
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T1,9,18.1,4,244,2.0,2,0.0,0,3.5,1,2,3,2,47.3,63.7,HIGH
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T1,10,18.5,4,244,2.0,3,0.0,1,8.3,3,7,7,5,56.4,82.8,CRITICAL
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T1,11,17.8,4,244,1.5,6,0.0,1,7.4,10,6,7,1,51.4,94.4,CRITICAL
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T2,1,18.1,4,244,1.0,9,0.0,0,0.5,0,0,5,4,43.5,56.9,HIGH
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T2,2,18.5,4,244,1.5,4,2.0,1,2.9,1,2,4,5,49.4,58.3,HIGH
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T2,3,18.0,4,244,2.0,4,8.0,2,2.8,2,2,3,3,58.7,69.0,HIGH
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T2,4,17.1,4,244,1.5,5,0.0,1,3.0,0,4,3,4,46.0,58.1,HIGH
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T2,5,18.6,4,244,1.5,4,2.0,1,7.3,8,11,6,2,52.9,95.2,CRITICAL
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T2,6,17.4,4,244,1.5,9,0.0,1,5.3,6,6,7,1,51.2,93.4,CRITICAL
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T2,7,16.9,4,244,1.5,4,0.0,1,0.5,1,2,2,5,42.7,50.9,MODERATE
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T2,8,18.3,4,244,1.5,4,0.0,0,2.2,2,0,2,4,45.6,51.2,MODERATE
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T2,9,18.2,4,244,2.5,5,12.0,0,1.1,0,1,2,2,64.1,73.7,HIGH
UTB-LEC-039,BSc Computer Engineering,FULL_TIME,14,Embedded Systems & IoT,"Financial Modeling, Digital Marketing",4,2026-T2,10,17.4,4,244,1.5,10,4.0,0,5.2,7,8,7,4,53.6,83.0,CRITICAL
